Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ANTHEM,NSE:ANTHEM,52,PURE FIRST BREAK,0,15-09-2025,06-04-2026,15,769.9,751.17,2.49,10%,"5,437,769,997"
DEEPINDS,NSE:DEEPINDS,52,PURE FIRST BREAK,0,01-09-2025,06-04-2026,15,479.6,471.18,1.79,10%,"413,184,997"
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,28-07-2025,06-04-2026,15,451.55,430.47,4.9,10%,"83,617,575"
BHAGCHEM,NSE:BHAGCHEM,52,PURE FIRST BREAK,0,28-07-2025,20-04-2026,13,263.45,258.43,1.94,10%,"53,052,510"
ARTEMISMED,NSE:ARTEMISMED,52,PURE FIRST BREAK,0,17-11-2025,04-05-2026,12,278.5,268.24,3.83,10%,"39,755,596"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,11,2637.9,2621.73,0.62,10%,"8,781,750,790"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,11,233.78,221.16,5.71,10%,"200,446,010"
RAINBOW,NSE:RAINBOW,52,PURE FIRST BREAK,0,18-08-2025,11-05-2026,10,1457.8,1344.55,8.42,10%,"439,398,428"
SAMMAANCAP,NSE:SAMMAANCAP,52,PURE FIRST BREAK,0,03-11-2025,18-05-2026,10,164.96,164.0,0.58,10%,"764,700,814"
GREENPLY,NSE:GREENPLY,52,PURE FIRST BREAK,0,28-07-2025,01-06-2026,7,298.15,288.57,3.32,10%,"761,783,372"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,7,1519.2,1486.9,2.17,10%,"229,874,702"
CARTRADE,NSE:CARTRADE,52,PURE FIRST BREAK,0,17-11-2025,08-06-2026,6,2656.4,2449.56,8.44,10%,"4,312,667,898"
JASH,NSE:JASH,52,PURE FIRST BREAK,0,28-07-2025,08-06-2026,6,508.0,484.12,4.93,10%,"305,157,632"
ACE,NSE:ACE,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,6,1061.8,988.99,7.36,10%,"760,332,717"
COFORGE,NSE:COFORGE,52,PURE FIRST BREAK,0,08-12-2025,15-06-2026,6,1528.4,1467.72,4.13,10%,"5,777,249,689"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,5,727.45,712.24,2.14,10%,"9,706,190,197"
INDOSTAR,NSE:INDOSTAR,52,PURE FIRST BREAK,0,04-08-2025,15-06-2026,5,260.5,246.9,5.51,10%,"63,520,320"
KRONOX,NSE:KRONOX,52,PURE FIRST BREAK,0,28-07-2025,15-06-2026,6,155.55,155.2,0.22,10%,"15,869,211"
MANBA,NSE:MANBA,52,PURE FIRST BREAK,0,03-11-2025,15-06-2026,5,138.21,132.11,4.62,10%,"155,427,518"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,18-08-2025,22-06-2026,5,5230.0,5184.21,0.88,10%,"9,054,693,770"
MEDANTA,NSE:MEDANTA,52,PURE FIRST BREAK,0,04-08-2025,22-06-2026,5,1407.2,1292.74,8.85,10%,"450,371,530"
SUNDRMFAST,NSE:SUNDRMFAST,52,PURE FIRST BREAK,0,15-09-2025,22-06-2026,5,958.3,929.73,3.07,10%,"40,762,248"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,3,35500.0,34279.86,3.56,10%,"682,132,500"
AVG,NSE:AVG,52,PURE FIRST BREAK,0,28-07-2025,29-06-2026,3,203.64,197.53,3.09,10%,"13,442,887"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,28-07-2025,29-06-2026,3,566.9,561.93,0.88,10%,"1,641,794,059"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,3,797.15,758.75,5.06,10%,"2,382,810,561"
CUB,NSE:CUB,52,PURE FIRST BREAK,0,02-02-2026,29-06-2026,3,219.75,208.49,5.4,10%,"2,295,218,870"
EMIL,NSE:EMIL,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,3,129.64,126.93,2.13,10%,"506,913,529"
ETERNAL,NSE:ETERNAL,52,PURE FIRST BREAK,0,13-10-2025,29-06-2026,4,295.85,282.08,4.88,10%,"14,204,463,804"
EVERESTIND,NSE:EVERESTIND,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,3,523.25,479.85,9.04,10%,"43,293,705"
GPTHEALTH,NSE:GPTHEALTH,52,PURE FIRST BREAK,0,04-08-2025,29-06-2026,3,159.64,151.26,5.54,10%,"150,510,347"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,3,374.65,370.75,1.05,10%,"1,903,690,281"
SUPRAJIT,NSE:SUPRAJIT,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,3,484.45,482.63,0.38,10%,"162,502,459"
THEJO,NSE:THEJO,52,PURE FIRST BREAK,0,28-07-2025,29-06-2026,3,1898.8,1843.58,3.0,10%,"89,063,216"
TTKPRESTIG,NSE:TTKPRESTIG,52,PURE FIRST BREAK,0,27-10-2025,29-06-2026,4,655.35,605.58,8.22,10%,"44,038,208"
3IINFOLTD,NSE:3IINFOLTD,52,PURE FIRST BREAK,0,08-09-2025,06-07-2026,2,19.74,18.32,7.78,10%,"126,798,704"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,2,586.55,585.28,0.22,10%,"12,413,233,057"
BUTTERFLY,NSE:BUTTERFLY,52,PURE FIRST BREAK,0,03-11-2025,06-07-2026,2,761.9,729.16,4.49,10%,"89,736,585"
SUMICHEM,NSE:SUMICHEM,52,PURE FIRST BREAK,0,04-08-2025,06-07-2026,3,538.85,507.75,6.12,10%,"1,018,989,013"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,2,1811.7,1759.06,2.99,10%,"790,223,661"
TECHM,NSE:TECHM,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,2,1575.0,1488.97,5.78,10%,"2,383,485,300"
TIPSMUSIC,NSE:TIPSMUSIC,104,PURE FIRST BREAK,0,04-11-2024,20-04-2026,13,699.45,665.02,5.18,10%,"14,025,168,804"
STEELXIND,NSE:STEELXIND,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,9,11.58,11.54,0.32,10%,"11,430,294"
ORCHPHARMA,NSE:ORCHPHARMA,104,PURE FIRST BREAK,0,30-12-2024,08-06-2026,6,988.6,916.13,7.91,10%,"398,869,444"
AURUM,NSE:AURUM,104,PURE FIRST BREAK,0,30-12-2024,15-06-2026,5,221.25,206.74,7.02,10%,"653,977,388"
PAGEIND,NSE:PAGEIND,104,PURE FIRST BREAK,0,23-06-2025,15-06-2026,5,40275.0,40240.09,0.09,10%,"5,447,193,750"
RANEHOLDIN,NSE:RANEHOLDIN,104,PURE FIRST BREAK,0,09-09-2024,15-06-2026,6,1762.7,1610.81,9.43,10%,"14,485,868"
WELSPUNLIV,NSE:WELSPUNLIV,104,PURE FIRST BREAK,0,26-08-2024,15-06-2026,6,163.53,149.77,9.19,10%,"236,412,212"
ARROWGREEN,NSE:ARROWGREEN,104,PURE FIRST BREAK,0,04-11-2024,06-07-2026,2,708.9,670.11,5.79,10%,"47,213,451"
AVADHSUGAR,NSE:AVADHSUGAR,104,PURE FIRST BREAK,0,23-09-2024,06-07-2026,2,525.35,508.37,3.34,10%,"54,955,810"
CNL,NSE:CNL,104,PURE FIRST BREAK,0,09-12-2024,06-07-2026,2,987.0,904.99,9.06,10%,"5,755,195,026"
GREAVESCOT,NSE:GREAVESCOT,104,PURE FIRST BREAK,0,30-12-2024,06-07-2026,2,246.32,245.12,0.49,10%,"1,836,946,973"
QMSMEDI,NSE:QMSMEDI,104,PURE FIRST BREAK,0,26-08-2024,06-07-2026,2,110.6,105.6,4.73,10%,"11,245,365"
MASFIN,NSE:MASFIN,156,PURE FIRST BREAK,0,19-02-2024,23-06-2025,56,313.55,307.34,2.02,10%,"143,175,704"
ASHIANA,NSE:ASHIANA,156,PURE FIRST BREAK,0,17-06-2024,04-05-2026,11,386.7,365.5,5.8,10%,"3,134,782,489"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,11,437.55,399.89,9.42,10%,"362,927,150"
SPARC,NSE:SPARC,156,PURE FIRST BREAK,0,08-04-2024,18-05-2026,9,216.23,197.99,9.21,10%,"1,677,004,599"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,7,396.55,395.95,0.15,10%,"74,299,985"
UFBL,NSE:UFBL,260,PURE FIRST BREAK,0,08-11-2021,22-06-2026,4,674.85,670.76,0.61,10%,"474,007,874"
BALAMINES,NSE:BALAMINES,260,PURE FIRST BREAK,0,13-09-2021,29-06-2026,3,2174.5,2153.74,0.96,10%,"2,070,517,584"
